policy_id,start_date,year,exposure,age,vehicle_value,credit_score,gdp,cpi,unemp,ffr,lambda,claims
202,2021-04-01,2021,0.6733553814701736,30,100956.80498915228,729.322874418427,21532.407,269.43925,5.6,0.085,0.49788789271348266,1
203,2018-03-01,2018,0.5078237111447379,22,259503.1578861015,761.695966777832,20193.89525,250.768,3.9,1.7725,0.39302450270430933,0
204,2020-05-01,2020,0.7256453424924985,65,178442.19081011778,696.3823228640102,20284.5,258.4575,8.875,0.445,0.6456255828732651,0
205,2020-12-01,2020,0.7551177125424147,48,166574.73890939535,721.1581894442149,20284.5,258.4575,8.875,0.445,0.662644325588003,2
206,2022-04-01,2022,0.5301146316342056,56,156331.17569632846,783.8519258090903,22075.93125,291.01075,3.7,1.2650000000000001,0.3799118611216215,0
207,2021-08-01,2021,0.8710525336209685,23,252334.9243960783,659.145759666856,21532.407,269.43925,5.6,0.085,0.6287679434592294,1
208,2019-10-01,2019,0.5765665787039325,20,205441.00984266488,713.1099478732353,20715.6715,255.18775,3.75,2.27,0.4122454897682058,1
209,2022-01-01,2022,0.6720616685925052,51,264511.85258975875,768.5293663675604,22075.93125,291.01075,3.7,1.2650000000000001,0.44922606851321745,0
210,2021-06-01,2021,0.6903517700266093,69,171268.69273919263,730.8036940582747,21532.407,269.43925,5.6,0.085,0.519162262912602,1
211,2022-11-01,2022,0.9596872454276308,71,184086.57562735732,709.3435353508855,22075.93125,291.01075,3.7,1.2650000000000001,0.6414138189865707,1
212,2019-08-01,2019,0.8185716924490407,45,103084.20430207661,657.3172852613861,20715.6715,255.18775,3.75,2.27,0.558789319655598,2
213,2018-11-01,2018,0.9315955026540905,68,135701.46117508167,637.7728501588895,20193.89525,250.768,3.9,1.7725,0.6702784641625715,0
214,2022-09-01,2022,0.7064356735209003,34,83414.59600649557,667.2619455671556,22075.93125,291.01075,3.7,1.2650000000000001,0.4637876783024342,2
215,2022-07-01,2022,0.8522682740585878,74,64468.83976531642,744.6898488052916,22075.93125,291.01075,3.7,1.2650000000000001,0.564771796322797,1
216,2018-08-01,2018,0.5986390606267378,47,192237.7421426351,725.5522665186331,20193.89525,250.768,3.9,1.7725,0.4443434209225265,2
217,2021-10-01,2021,0.763906764681451,29,86386.13769761099,757.8285590232624,21532.407,269.43925,5.6,0.085,0.5547328809099443,0
218,2019-09-01,2019,0.9498971858993173,39,205650.77428503035,662.8762518305949,20715.6715,255.18775,3.75,2.27,0.6520125046775195,2
219,2021-09-01,2021,0.6453226337907836,26,300624.4171841021,652.4829591320232,21532.407,269.43925,5.6,0.085,0.48036011506795406,0
220,2018-02-01,2018,0.6528138453140855,70,230391.1592133966,737.399764117562,20193.89525,250.768,3.9,1.7725,0.4802251440002825,0
221,2021-07-01,2021,0.7148882183246315,36,206328.25333917397,730.3968968409392,21532.407,269.43925,5.6,0.085,0.5250606115604927,0
222,2019-01-01,2019,0.9433490424416959,61,192218.367112048,649.4189953399546,20715.6715,255.18775,3.75,2.27,0.6547828425525485,0
223,2021-10-01,2021,0.8402643710142002,38,164429.51468157145,726.8038499127506,21532.407,269.43925,5.6,0.085,0.6109803988986761,1
224,2018-06-01,2018,0.7188959340564907,52,374089.72795785044,622.2225975827255,20193.89525,250.768,3.9,1.7725,0.5147366720506287,1
225,2022-09-01,2022,0.9167135356692597,33,62949.517309427654,685.9671787858117,22075.93125,291.01075,3.7,1.2650000000000001,0.5965782399236785,0
226,2018-08-01,2018,0.6210025352193043,66,209139.60104449923,632.5249343280789,20193.89525,250.768,3.9,1.7725,0.46122310961743423,0
227,2021-08-01,2021,0.6917856319341809,56,219157.7787712524,643.271439757716,21532.407,269.43925,5.6,0.085,0.5163518889226713,0
228,2020-08-01,2020,0.560133155551739,35,216061.423332184,661.4162367472261,20284.5,258.4575,8.875,0.445,0.5206657546652783,0
229,2022-10-01,2022,0.6166146427858621,74,222460.66950173755,701.2549453247115,22075.93125,291.01075,3.7,1.2650000000000001,0.4256585043105075,0
230,2020-12-01,2020,0.843787674442865,41,89266.84002947656,769.7125220223693,20284.5,258.4575,8.875,0.445,0.7342085221863254,2
231,2021-09-01,2021,0.9966747423168272,27,202910.47514063795,719.170799362752,21532.407,269.43925,5.6,0.085,0.7326795914218569,0
232,2019-02-01,2019,0.9160840457770973,44,316719.8514738902,658.0113643938414,20715.6715,255.18775,3.75,2.27,0.6278099190119161,0
233,2022-05-01,2022,0.8489826035220176,37,66952.15213084726,674.113945516787,22075.93125,291.01075,3.7,1.2650000000000001,0.5512193677216841,0
234,2019-04-01,2019,0.7624209154164419,56,152793.878312305,766.5181542528395,20715.6715,255.18775,3.75,2.27,0.5255474171943202,0
235,2019-11-01,2019,0.5915514571825042,42,139378.36159118425,630.0773745999463,20715.6715,255.18775,3.75,2.27,0.424834018976651,0
236,2020-09-01,2020,0.9910709121031687,37,192367.58722582224,690.9257382698011,20284.5,258.4575,8.875,0.445,0.8742211594868253,1
237,2021-04-01,2021,0.9120338972425088,56,205624.64894120203,586.7573149441436,21532.407,269.43925,5.6,0.085,0.6725566909289872,0
238,2021-04-01,2021,0.9841435996349901,62,223333.8184758467,693.6538910475966,21532.407,269.43925,5.6,0.085,0.7357698861963329,0
239,2018-10-01,2018,0.7622968752402812,32,273614.8086686145,738.1887729905186,20193.89525,250.768,3.9,1.7725,0.5363241294523015,1
240,2020-01-01,2020,0.8720392951508984,39,310935.8324318737,681.3663590704789,20284.5,258.4575,8.875,0.445,0.7586914968400863,1
241,2018-08-01,2018,0.8979108682833612,26,144564.07661012557,695.2771532837587,20193.89525,250.768,3.9,1.7725,0.6290282218100898,0
242,2019-06-01,2019,0.7507134854095057,37,157484.08493453427,688.5632731405574,20715.6715,255.18775,3.75,2.27,0.5128295411838684,1
243,2022-05-01,2022,0.7603273791028187,27,270218.8554470534,719.6968739193733,22075.93125,291.01075,3.7,1.2650000000000001,0.4928710827518039,1
244,2018-09-01,2018,0.8523561913752928,65,220425.13301795267,706.4163243416579,20193.89525,250.768,3.9,1.7725,0.6084753412856687,0
245,2018-07-01,2018,0.7383517198031768,50,242202.31401035236,723.039149467236,20193.89525,250.768,3.9,1.7725,0.5263164289627553,0
246,2018-07-01,2018,0.6470470171188936,78,102171.4406048201,701.586589564177,20193.89525,250.768,3.9,1.7725,0.47901600216303303,0
247,2022-10-01,2022,0.7680497015826404,28,115370.14131972186,763.4675283881008,22075.93125,291.01075,3.7,1.2650000000000001,0.4977332672800929,0
248,2022-12-01,2022,0.7946229696972296,24,288177.1759495562,683.3446582246421,22075.93125,291.01075,3.7,1.2650000000000001,0.5127316814889361,1
249,2018-10-01,2018,0.83005819353275,55,162261.8116462918,754.6407521916055,20193.89525,250.768,3.9,1.7725,0.5891612101728776,0
250,2019-12-01,2019,0.9781028473516926,26,222753.78749499485,712.870905160486,20715.6715,255.18775,3.75,2.27,0.6696545007613354,0
251,2022-06-01,2022,0.6354512536199763,72,157761.90652813448,682.3533059639088,22075.93125,291.01075,3.7,1.2650000000000001,0.4349110538045997,0
252,2019-11-01,2019,0.6323715939652175,28,153880.39843902813,797.3637812302242,20715.6715,255.18775,3.75,2.27,0.44274066546610075,0
253,2020-02-01,2020,0.6280584783526137,18,88135.6894754689,741.1783081146746,20284.5,258.4575,8.875,0.445,0.5596269912989049,1
254,2021-07-01,2021,0.7175178206525743,69,155162.9556395162,764.546278711301,21532.407,269.43925,5.6,0.085,0.5363654510253683,0
255,2020-09-01,2020,0.7133505565579981,54,208243.27715748697,658.1169383560773,20284.5,258.4575,8.875,0.445,0.6323336376596088,1
256,2022-09-01,2022,0.6956848807167262,74,272045.40637421724,715.1322126766277,22075.93125,291.01075,3.7,1.2650000000000001,0.46802498312233515,0
257,2020-05-01,2020,0.7840033104876056,50,224652.64631579147,730.7147393564726,20284.5,258.4575,8.875,0.445,0.6867709909620661,1
258,2022-03-01,2022,0.686513863503933,67,204684.33239977094,705.9649547182757,22075.93125,291.01075,3.7,1.2650000000000001,0.4611240965380903,0
259,2018-10-01,2018,0.6877394936745986,43,115466.34860669471,720.9927878835846,20193.89525,250.768,3.9,1.7725,0.4933992463173322,1
260,2022-05-01,2022,0.6532909005181864,37,165327.62250164212,648.2025907985991,22075.93125,291.01075,3.7,1.2650000000000001,0.4358520334176,1
261,2022-06-01,2022,0.8121861730469391,41,140633.8962890883,709.4471577603521,22075.93125,291.01075,3.7,1.2650000000000001,0.528570777058617,1
262,2019-01-01,2019,0.5823205519700423,52,176181.2391867076,730.9499428433651,20715.6715,255.18775,3.75,2.27,0.42247083107741806,0
263,2021-07-01,2021,0.5676441824762151,67,202882.43542053213,681.0865296196009,21532.407,269.43925,5.6,0.085,0.4475855022737565,1
264,2018-11-01,2018,0.5410103048197925,55,111133.54289486993,713.6790437699534,20193.89525,250.768,3.9,1.7725,0.4164816409270735,2
265,2020-01-01,2020,0.5381105289561674,76,189891.36665528893,658.990099169483,20284.5,258.4575,8.875,0.445,0.5186487145647176,0
266,2022-04-01,2022,0.8450187155976892,18,115978.48310214875,612.9851409102804,22075.93125,291.01075,3.7,1.2650000000000001,0.5429016606413779,0
267,2020-02-01,2020,0.985377607634291,77,112305.52926604263,653.301388778601,20284.5,258.4575,8.875,0.445,0.8875786988131962,0
268,2018-07-01,2018,0.8962653018534184,23,234594.29869546817,668.8009887871731,20193.89525,250.768,3.9,1.7725,0.6267525219592824,0
269,2020-01-01,2020,0.827319807256572,35,130116.63043422691,714.2083823078466,20284.5,258.4575,8.875,0.445,0.7174708159501535,1
270,2019-11-01,2019,0.845068528316915,49,192586.28032988397,658.5024689937919,20715.6715,255.18775,3.75,2.27,0.5781123889599801,0
271,2020-02-01,2020,0.6728366788011044,31,196279.41578814667,790.3121943470451,20284.5,258.4575,8.875,0.445,0.5947570131826715,1
272,2020-08-01,2020,0.8220273941988125,76,253505.32493936757,696.9409407695607,20284.5,258.4575,8.875,0.445,0.7291846861850305,0
273,2019-08-01,2019,0.6948774614138529,80,162522.1412601777,754.2905382419232,20715.6715,255.18775,3.75,2.27,0.49106953482257437,1
274,2019-12-01,2019,0.5621460053371266,30,262000.86047752036,710.6431783720365,20715.6715,255.18775,3.75,2.27,0.4074072402801432,0
275,2022-09-01,2022,0.8919039790052921,58,144826.67088995237,722.6287794579924,22075.93125,291.01075,3.7,1.2650000000000001,0.5870947887613162,3
276,2018-09-01,2018,0.93404120428022,70,114806.79019844213,691.5867911772103,20193.89525,250.768,3.9,1.7725,0.6729882529195529,1
277,2021-05-01,2021,0.7083543223561719,72,177502.12656059687,742.3644547606801,21532.407,269.43925,5.6,0.085,0.5313756581322358,1
278,2021-01-01,2021,0.8245003967313096,39,87809.3070152796,620.644379187941,21532.407,269.43925,5.6,0.085,0.5998610250254682,1
279,2019-11-01,2019,0.7880869595101103,41,156109.83760018565,686.6412614181831,20715.6715,255.18775,3.75,2.27,0.5375335934964618,1
280,2019-02-01,2019,0.9470380740240216,46,96155.87306861031,722.289646769713,20715.6715,255.18775,3.75,2.27,0.6522853153020888,1
281,2021-10-01,2021,0.6978052105987445,50,74845.78698640452,709.3497079226561,21532.407,269.43925,5.6,0.085,0.5183821010182486,3
282,2018-06-01,2018,0.6982448054477572,57,133361.95411439645,683.2009265107175,20193.89525,250.768,3.9,1.7725,0.5035200690901035,0
283,2020-03-01,2020,0.6540239827008918,25,75339.72186133183,662.0811206100312,20284.5,258.4575,8.875,0.445,0.5795653001076535,0
284,2018-01-01,2018,0.5485652935458347,71,149894.33746913844,595.1401811559012,20193.89525,250.768,3.9,1.7725,0.42398864579377804,1
285,2020-02-01,2020,0.8632380494382232,67,270795.3572751612,713.1062351146429,20284.5,258.4575,8.875,0.445,0.7623690679409514,1
286,2021-06-01,2021,0.9448755711782724,68,202990.24511433486,658.7236641818589,21532.407,269.43925,5.6,0.085,0.7042230558806036,0
287,2022-01-01,2022,0.7781301869545132,26,196746.7812567912,645.5883518814092,22075.93125,291.01075,3.7,1.2650000000000001,0.5032369433694668,0
288,2022-10-01,2022,0.5657900518272072,43,269511.6106054409,790.6855867497328,22075.93125,291.01075,3.7,1.2650000000000001,0.39370470951450875,1
289,2019-05-01,2019,0.9517548937583342,61,138757.56385024768,658.7205661470459,20715.6715,255.18775,3.75,2.27,0.6614210749266937,1
290,2020-05-01,2020,0.6982571862172335,30,313930.6191373832,686.1273935227143,20284.5,258.4575,8.875,0.445,0.6128423074127886,1
291,2020-02-01,2020,0.5651052256580442,50,336224.9976515305,660.6724589054975,20284.5,258.4575,8.875,0.445,0.5281198192533889,0
292,2020-03-01,2020,0.9498004905181006,74,104802.3055271274,775.8180994422403,20284.5,258.4575,8.875,0.445,0.849081323206775,0
293,2019-09-01,2019,0.7230922086164355,76,114363.47492645515,719.2488360715677,20715.6715,255.18775,3.75,2.27,0.5068645743108491,0
294,2018-07-01,2018,0.7167372779222205,36,171180.03051826908,668.7518928041435,20193.89525,250.768,3.9,1.7725,0.5089077476284847,0
295,2022-12-01,2022,0.7086142175830901,67,230215.72773307216,749.9767706787546,22075.93125,291.01075,3.7,1.2650000000000001,0.4735169084792056,1
296,2022-05-01,2022,0.6570792712736875,25,137675.7328335589,705.174456028946,22075.93125,291.01075,3.7,1.2650000000000001,0.43495828349184285,0
297,2020-02-01,2020,0.5706090921303257,35,133574.73391605145,645.2399946080179,20284.5,258.4575,8.875,0.445,0.5272524225412256,0
298,2021-05-01,2021,0.8952345345169306,57,179640.5057227061,683.7880396307141,21532.407,269.43925,5.6,0.085,0.6594967642029977,1
299,2019-08-01,2019,0.9204130340367556,39,89446.49454899413,730.6606698498258,20715.6715,255.18775,3.75,2.27,0.6293469902814197,0
300,2018-06-01,2018,0.5964850079035386,25,403722.12721736997,736.1355264806529,20193.89525,250.768,3.9,1.7725,0.4378669936115746,0
301,2022-02-01,2022,0.728617966058664,75,272147.8156066643,717.9164886093932,22075.93125,291.01075,3.7,1.2650000000000001,0.48715934852057285,1
302,2020-06-01,2020,0.6263909147819504,44,54492.39026880978,723.3046560455457,20284.5,258.4575,8.875,0.445,0.5665507432252641,3
303,2020-07-01,2020,0.5414704765425995,57,233934.25827563094,749.7630242095012,20284.5,258.4575,8.875,0.445,0.5153316888384302,0
304,2020-05-01,2020,0.8845274009509012,70,156456.49987269752,725.5971984757509,20284.5,258.4575,8.875,0.445,0.7833876717052949,0
305,2019-05-01,2019,0.638439106172882,59,101251.61433565027,720.1107209524553,20715.6715,255.18775,3.75,2.27,0.45364362848071094,0
306,2021-01-01,2021,0.752539069741033,46,249976.3931818422,713.28357930347,21532.407,269.43925,5.6,0.085,0.5523564998949407,1
307,2022-09-01,2022,0.5672537705395371,79,204518.57203535427,640.4324154424576,22075.93125,291.01075,3.7,1.2650000000000001,0.4022821935641463,0
308,2019-08-01,2019,0.7386174675775692,22,187987.68739658527,675.9639489702948,20715.6715,255.18775,3.75,2.27,0.5012875437425984,0
309,2020-11-01,2020,0.9253091067075729,43,75497.62711144594,705.2623095774834,20284.5,258.4575,8.875,0.445,0.8105545035246688,0
310,2020-01-01,2020,0.5070344074629247,37,52679.964953536444,672.0736856365946,20284.5,258.4575,8.875,0.445,0.48906215168972456,2
311,2021-10-01,2021,0.9972516155103222,68,192017.1137189931,746.3131356331164,21532.407,269.43925,5.6,0.085,0.7499049010663739,2
312,2020-09-01,2020,0.8945036731893197,23,214807.06370462975,738.202965018595,20284.5,258.4575,8.875,0.445,0.7725943830412974,0
313,2018-02-01,2018,0.62512300128582865,48,160418.63098939738,758.4814261437906,20193.89525,250.768,3.9,1.7725,0.4589440728845118,0
314,2018-04-01,2018,0.8702616879018024,29,114584.83666543492,754.6792781542302,20193.89525,250.768,3.9,1.7725,0.6095047790348229,1
315,2018-10-01,2018,0.7316288276342675,54,152829.33894642096,657.4725237417921,20193.89525,250.768,3.9,1.7725,0.5232371036191957,1
316,2020-09-01,2020,0.5177280803909525,69,199150.21547131817,650.5378266427637,20284.5,258.4575,8.875,0.445,0.5041725674758052,1
317,2018-05-01,2018,0.8050798007752746,78,305829.8571677912,626.8339168190231,20193.89525,250.768,3.9,1.7725,0.579041033508345,0
318,2022-05-01,2022,0.7001330769853666,19,293243.1095556772,720.1762573412977,22075.93125,291.01075,3.7,1.2650000000000001,0.45651215568211545,2
319,2020-01-01,2020,0.998312636045739,44,111681.05222025934,637.4473962869758,20284.5,258.4575,8.875,0.445,0.885252323071078,1
320,2018-08-01,2018,0.7212939917808399,32,213936.96582304887,610.7730911418405,20193.89525,250.768,3.9,1.7725,0.5105738234704892,0
321,2022-07-01,2022,0.5049647206906229,24,237450.94171975792,797.5292827292182,22075.93125,291.01075,3.7,1.2650000000000001,0.362187767281218,0
322,2020-01-01,2020,0.5127214740496129,31,225766.94758233943,699.4204644890085,20284.5,258.4575,8.875,0.445,0.49078919387655173,0
323,2019-09-01,2019,0.6518207343760878,32,226303.82143372062,815.9968590791908,20715.6715,255.18775,3.75,2.27,0.4541932366844622,0
324,2021-09-01,2021,0.5621683461358771,32,118609.02691089438,707.3548990057985,21532.407,269.43925,5.6,0.085,0.43617794150011485,0
325,2019-06-01,2019,0.5572639387100935,20,263981.95342371846,710.1574363546658,20715.6715,255.18775,3.75,2.27,0.40280632079402673,0
326,2021-06-01,2021,0.7260243679629639,66,321599.0779430463,639.5572500914077,21532.407,269.43925,5.6,0.085,0.5409754583411167,0
327,2020-07-01,2020,0.7049844857538119,64,106092.57322082476,754.1981273537434,20284.5,258.4575,8.875,0.445,0.6294691343782618,0
328,2018-06-01,2018,0.6356690573738888,19,279851.18662684195,714.5504717556744,20193.89525,250.768,3.9,1.7725,0.45743586560852106,0
329,2018-07-01,2018,0.6956563675776124,19,108074.97726013555,747.1297798739357,20193.89525,250.768,3.9,1.7725,0.49157841184977835,1
330,2021-05-01,2021,0.7781697191530839,56,362268.3146149092,724.8822968982997,21532.407,269.43925,5.6,0.085,0.572750041044011,0
331,2021-12-01,2021,0.61637676518876106,46,317715.938438701,761.6419111517448,21532.407,269.43925,5.6,0.085,0.46909199729848655,0
332,2019-05-01,2019,0.5237112608738244,52,109253.98040977077,712.2927847869062,20715.6715,255.18775,3.75,2.27,0.39377877082346524,0
333,2022-05-01,2022,0.9833422815427184,64,249136.88436125356,642.4603813068953,22075.93125,291.01075,3.7,1.2650000000000001,0.6573467226849855,1
334,2021-09-01,2021,0.5798831960419193,72,193267.46443485696,706.5117054716352,21532.407,269.43925,5.6,0.085,0.4554581674103124,0
335,2020-04-01,2020,0.8007179126143456,48,119486.49573237485,653.6777276022785,20284.5,258.4575,8.875,0.445,0.6999148075696422,1
336,2022-05-01,2022,0.9692604000447318,56,110183.27789981937,696.5379308532923,22075.93125,291.01075,3.7,1.2650000000000001,0.6434949655696635,0
337,2021-04-01,2021,0.9958288496127352,41,190737.303971907,666.1143827500117,21532.407,269.43925,5.6,0.085,0.7375928181660323,2
338,2022-05-01,2022,0.7957150199217722,44,225728.49030195028,574.1998744852657,22075.93125,291.01075,3.7,1.2650000000000001,0.5190815583778017,1
339,2018-07-01,2018,0.897460644482635,66,290850.83535090595,648.9146037039031,20193.89525,250.768,3.9,1.7725,0.6426701623564387,0
340,2019-08-01,2019,0.5438730206806213,51,193588.2590648126,787.400890405806,20715.6715,255.18775,3.75,2.27,0.40320030520855443,0
